"S13141 Employment pension schemes","B101T Changes in net worth due to saving and capital transfers",3192
"S13141 Employment pension schemes","P51CR Consumption of fixed capital",101
"S13141 Employment pension schemes","P5K Gross capital formation",-99
"S13141 Employment pension schemes","P51K Gross fixed capital formation",-99
"S13141 Employment pension schemes","P52K Changes in inventories",.
"S13141 Employment pension schemes","P53K Net acquisitions of valuables",.
"S13141 Employment pension schemes","NPK Acquisitions less disposals of non-produced assets",.
"S13141 Employment pension schemes","NP1K Acquisitions less disposals of natural resources",.
"S13141 Employment pension schemes","NP11K Acquisitions of natural resources",.
"S13141 Employment pension schemes","NP12K Disposals of natural resources",.
"S13141 Employment pension schemes","NP2K Acquisitions less disposals of contracts, leases and licences",.
"S13141 Employment pension schemes","DEB1*GT Statistical discrepancy of national balance of supply and demand",.
"S13141 Employment pension schemes","B9T Net lending (+) / net borrowing (-)",3392
"S13141 Employment pension schemes","D63R Social benefits in kind, receivable",.
"S13141 Employment pension schemes","D631R Social transfers in kind  – non-market production",.
"S13141 Employment pension schemes","D632R Social transfers in kind  – purchased market production",.
"S13141 Employment pension schemes","D63K Social benefits in kind, payable",768
"S13141 Employment pension schemes","D631K Social transfers in kind  – non-market production",768
"S13141 Employment pension schemes","D632K Social transfers in kind  – purchased market production",.
"S13141 Employment pension schemes","B7GT Adjusted disposable income, gross",3277
"S13141 Employment pension schemes","B7NT Adjusted disposable income, net",3176
"S13141 Employment pension schemes","P4K Actual final consumption",.
"S13141 Employment pension schemes","P41K Actual individual consumption",.
"S13141 Employment pension schemes","P42K Actual collective consumption",.
"S13141 Employment pension schemes","OTRR Total revenue",26841
"S13141 Employment pension schemes","OTEK Total expenditure",23449
"S13149 Other social security funds","P1R Output at basic prices",551
"S13149 Other social security funds","P11R Market output",9
"S13149 Other social security funds","P12R Output for own final use",15
"S13149 Other social security funds","P119R Financial intermediation services indirectly measured (FISIM)",.
"S13149 Other social security funds","P131R Sales of non-market products",6
"S13149 Other social security funds","P132R Other non-market output",521
"S13149 Other social security funds","P2K Intermediate consumption",206
"S13149 Other social security funds","P119K Financial intermediation services indirectly measured (FISIM)",.
"S13149 Other social security funds","P22K Other intermediate consumption",206
"S13149 Other social security funds","B1GPHT Value added, gross at basic prices",345
"S13149 Other social security funds","P51CK Consumption of fixed capital",18
"S13149 Other social security funds","B1NPHT Value added, net at basic prices",327
"S13149 Other social security funds","D1K Compensation of employees",327
"S13149 Other social security funds","D11K Wages and salaries",264
"S13149 Other social security funds","D12K Employers' social contributions",63
"S13149 Other social security funds","D29K Other taxes on production",.
"S13149 Other social security funds","D39R Other subsidies on production",.
"S13149 Other social security funds","B13GT Operating surplus + mixed income, gross",18
"S13149 Other social security funds","B2GT Operating surplus, gross",18
"S13149 Other social security funds","B3GT Mixed income, gross",.
"S13149 Other social security funds","B13NT Operating surplus + mixed income, net",.
"S13149 Other social security funds","B2NT Operating surplus, net",.
"S13149 Other social security funds","B3NT Mixed income, net",.
"S13149 Other social security funds","P7R Imports of goods and services",.
"S13149 Other social security funds","P71R Imports of goods",.
"S13149 Other social security funds","P72R Imports of services",.
"S13149 Other social security funds","P721R Imports of FISIM",.
"S13149 Other social security funds","P722R Other imports of services",.
"S13149 Other social security funds","P6K Exports of goods and services",.
"S13149 Other social security funds","P61K Exports of goods",.
"S13149 Other social security funds","P62K Exports of services",.
"S13149 Other social security funds","P621K Exports of FISIM",.
"S13149 Other social security funds","P622K Other exports of services",.
"S13149 Other social security funds","B11T External balance of goods and services",.
"S13149 Other social security funds","D1R Compensation of employees, receivable",.
"S13149 Other social security funds","D11R Wages and salaries, receivable",.
"S13149 Other social security funds","D12R Employers' social contributions",.
"S13149 Other social security funds","D2R Taxes on production and imports, receivable",.
"S13149 Other social security funds","D21R Taxes on products",.
"S13149 Other social security funds","D211R VAT",.
"S13149 Other social security funds","D212R Taxes and duties on imports excluding VAT",.
"S13149 Other social security funds","D214R Taxes on products, except VAT and import taxes",.
"S13149 Other social security funds","D29R Other taxes on production",.
"S13149 Other social security funds","D3K Subsidies",.
"S13149 Other social security funds","D31K Subsidies on products",.
"S13149 Other social security funds","D39K Other subsidies on production",.
"S13149 Other social security funds","D4R Property income",28
"S13149 Other social security funds","D41R Interest, receivable (FISIM-adjusted)",24
"S13149 Other social security funds","D411R Actual interest, receivable",24
"S13149 Other social security funds","D412R Intrest, (FISIM-adjusted), deposits",.
"S13149 Other social security funds","D42R Distributed income of corporations",4
"S13149 Other social security funds","D421R Income from dividends",4
"S13149 Other social security funds","D422R Withdrawals from income of quasi-corporations",.
"S13149 Other social security funds","D43R Reinvested earnings on direct foreign investment",.
"S13149 Other social security funds","D44R Other investment income",0
"S13149 Other social security funds","D441R Investment income attributable to insurance policy holders, receivable",.
"S13149 Other social security funds","D442R Investment income payable on pension entitlements",.
"S13149 Other social security funds","D443R Investment income attributable to collective investment fund shareholders",0
"S13149 Other social security funds","D45R Rents, receivable",.
"S13149 Other social security funds","D4K Property expenditure",5
"S13149 Other social security funds","D41K Interest, payable (FISIM-adjusted)",5
"S13149 Other social security funds","D411K Actual interest, payable",5
"S13149 Other social security funds","D412K Interest, (FISIM-adjusted), loans",.
"S13149 Other social security funds","D42K Distributed income of corporations",.
"S13149 Other social security funds","D421K Dividend income",.
"S13149 Other social security funds","D422K Withdrawals from income of quasi-corporations, payable",.
"S13149 Other social security funds","D43K Reinvested earnings on direct foreign investment",.
"S13149 Other social security funds","D44K Other investment income",.
"S13149 Other social security funds","D441K Investment income attributable to insurance policy holders, payable",.
"S13149 Other social security funds","D442K Investment income payable on pension entitlements",.
"S13149 Other social security funds","D443K Investment income attributable to collective investment fund shareholders",.
"S13149 Other social security funds","D45K Rents, payable",.
"S13149 Other social security funds","B5GT Gross national income",41
"S13149 Other social security funds","B5NT Net national income",23
"S13149 Other social security funds","B4GT Entrepreneurial income, gross",18
"S13149 Other social security funds","B41GT Entrepreneurial income from agriculture, gross",.
"S13149 Other social security funds","B42GT Entrepreneurial income from forestry, gross",.
"S13149 Other social security funds","B43GT Imputed rent of owner-occupiers, gross",.
"S13149 Other social security funds","B44GT Other entrepreneurial income, gross",.
"S13149 Other social security funds","B4NT Entrepreneurial income",.
"S13149 Other social security funds","B41NT Entrepreneurial income from agriculture",.
"S13149 Other social security funds","B42NT Entrepreneurial income from forestry",.
"S13149 Other social security funds","B43NT Imputed rent of owner-occupiers",.
"S13149 Other social security funds","B44NT Other entrepreneurial income",.
"S13149 Other social security funds","D5R Current taxes on income and wealth, etc., receivable",.
"S13149 Other social security funds","D51R Income taxes",.
"S13149 Other social security funds","D59R Other current taxes, excl. tax on capital",.
"S13149 Other social security funds","D61R Social contributions, receivable",5883
"S13149 Other social security funds","D611R Employers’ actual social contributions, receivable",3296
"S13149 Other social security funds","D6111R Employers’ actual pension contributions",.
"S13149 Other social security funds","D61111R Compulsory employers' actual pension contributions, receivable",.
"S13149 Other social security funds","D61112R Voluntary employers' actual pension contributions, receivable",.
"S13149 Other social security funds","D6112R Employers’ actual non-pension contributions",3296
"S13149 Other social security funds","D61121R Compulsory employers’ actual non-pension contributions",3275
"S13149 Other social security funds","D61122R Voluntary employers’ actual non-pension contributions",21
"S13149 Other social security funds","D612R Employers’ imputed social contributions",.
"S13149 Other social security funds","D613R Households’ actual social contributions",2587
"S13149 Other social security funds","D6131R Households’ actual pension contributions",.
"S13149 Other social security funds","D61311R Compulsory households' actual pension contributions",.
"S13149 Other social security funds","D61312R Voluntary households' actual pension contributions",.
"S13149 Other social security funds","D6132R Households’ actual non-pension contributions",2587
"S13149 Other social security funds","D61321R Compulsory households' actual non-pension contributions",2341
"S13149 Other social security funds","D61322R Voluntary households' actual non-pension contributions",246
"S13149 Other social security funds","D614R Households’ social contribution supplements",.
"S13149 Other social security funds","D61SCR Social insurance scheme service charges",.
"S13149 Other social security funds","D62R Social benefits other than social transfers in kind, receivable",.
"S13149 Other social security funds","D621R Social security benefits in cash, receivable",.
"S13149 Other social security funds","D6211R Social security pension benefits in cash",.
"S13149 Other social security funds","D6212R Social security non-pension benefits in cash",.
"S13149 Other social security funds","D622R Other social insurance benefits, receivable",.
"S13149 Other social security funds","D6221R Other social insurance pension benefits",.
"S13149 Other social security funds","D6222R Other social insurance non-pension benefits",.
"S13149 Other social security funds","D623R Social assistance benefits in cash, receivable",.
"S13149 Other social security funds","D7R Other current transfers, receivable",11921
"S13149 Other social security funds","D71R Net non-life insurance premiums",.
"S13149 Other social security funds","D72R Non-life insurance claims",.
"S13149 Other social security funds","D73R Current transfers within general government",11917
"S13149 Other social security funds","D73RS13 Current transfers within general government",11917
"S13149 Other social security funds","D73RS1311 Current transfers within general government",11213
"S13149 Other social security funds","D73RS1313 Current transfers within general government",704
"S13149 Other social security funds","D73RS1314 Current transfers within general government",.
"S13149 Other social security funds","D73RS13141 Current transfers within general government",.
"S13149 Other social security funds","D73RS13149 Current transfers within general government",.
"S13149 Other social security funds","D74R Transfers from international co-operation",4
"S13149 Other social security funds","D74RS1311 Transfers from international co-operation",.
"S13149 Other social security funds","D74RS13141 Transfers from international co-operation",.
"S13149 Other social security funds","D74RS13149 Transfers from international co-operation",.
"S13149 Other social security funds","D74RS2 Transfers from international co-operation",4
"S13149 Other social security funds","D74RS21 Transfers from international co-operation of the European Union",.
"S13149 Other social security funds","D74RS22 Transfers from other international co-operation",4
"S13149 Other social security funds","D75R Miscellaneous current transfers",.
"S13149 Other social security funds","D759RS1 Other transfers from home country",.
"S13149 Other social security funds","D759RS11 Transfers from non-financial corporations and housing corporations",.
"S13149 Other social security funds","D759RS12 Transfers from financial corporations",.
"S13149 Other social security funds","D759RS13 Transfers from general government",.
"S13149 Other social security funds","D759RS1311 Transfers from central government",.
"S13149 Other social security funds","D759RS1313 Transfers from local government and intermunicipal authorities",.
"S13149 Other social security funds","D759RS1314 Transfers from social security funds",.
"S13149 Other social security funds","D759RS13141 Transfers from employment pension schemes",.
"S13149 Other social security funds","D759RS13149 Transfers from other social security funds",.
"S13149 Other social security funds","D759RS14 Transfers from households",.
"S13149 Other social security funds","D759RS15 Transfers from non-profit institutions",.
"S13149 Other social security funds","D759RS2 Other current transfers from the rest of the world",.
"S13149 Other social security funds","D759RS21 Other transfers from the EU",.
"S13149 Other social security funds","D759RS22 Other transfers from other countries",.
"S13149 Other social security funds","D76R VAT- and GNI-based EU own resources",.
"S13149 Other social security funds","D761R Gross national income-based EU own resources",.
"S13149 Other social security funds","D762R Value added tax-based EU own resources",.
"S13149 Other social security funds","D5K Current taxes on income and wealth, etc., payable",.
"S13149 Other social security funds","D51K Income taxes",.
"S13149 Other social security funds","D59K Other current taxes, excl. tax on capital",.
"S13149 Other social security funds","D61K Social contributions, payable",.
"S13149 Other social security funds","D611K Employers’ actual social contributions, payable",.
"S13149 Other social security funds","D6111K Employers’ actual pension contributions",.
"S13149 Other social security funds","D61111K Compulsory employers' actual pension contributions, payable",.
"S13149 Other social security funds","D61112K Voluntary employers' actual pension contributions, payable",.
"S13149 Other social security funds","D6112K Employers’ actual non-pension contributions",.
"S13149 Other social security funds","D61121K Compulsory employers’ actual non-pension contributions",.
"S13149 Other social security funds","D61122K Voluntary employers’ actual non-pension contributions",.
"S13149 Other social security funds","D612K Employers’ imputed social contributions",.
"S13149 Other social security funds","D613K Households’ actual social contributions",.
"S13149 Other social security funds","D6131K Households’ actual pension contributions",.
"S13149 Other social security funds","D61311K Compulsory households' actual contributions",.
"S13149 Other social security funds","D61312K Voluntary households' actual pension contributions",.
"S13149 Other social security funds","D6132K Households’ actual non-pension contributions",.
"S13149 Other social security funds","D61321K Compulsory households' actual non-pension contributions",.
"S13149 Other social security funds","D61322K Voluntary households' actual non-pension contributions",.
"S13149 Other social security funds","D614K Households’ social contribution supplements",.
"S13149 Other social security funds","D61SCK Social insurance scheme service charges",.
"S13149 Other social security funds","D62K Social benefits other than social transfers in kind, payable",14346
"S13149 Other social security funds","D621K Social security benefits in cash, payable",8602
"S13149 Other social security funds","D6211K Social security pension benefits in cash",3483
"S13149 Other social security funds","D6212K Social security non-pension benefits in cash",5119
"S13149 Other social security funds","D622K Other social insurance benefits, payable",.
"S13149 Other social security funds","D6221K Other social insurance pension benefits",.
"S13149 Other social security funds","D6222K Other social insurance non-pension benefits",.
"S13149 Other social security funds","D623K Social assistance benefits in cash, payable",5744
"S13149 Other social security funds","D7K Other current transfers, payable",1310
"S13149 Other social security funds","D71K Net non-life insurance premiums",.
"S13149 Other social security funds","D72K Non-life insurance claims",.
"S13149 Other social security funds","D73K Current transfers within general government",996
"S13149 Other social security funds","D73KS13 Current transfers within general government",996
"S13149 Other social security funds","D73KS1311 Current transfers within general government",71
"S13149 Other social security funds","D73KS1313 Current transfers within general government",86
"S13149 Other social security funds","D73KS1314 Current transfers within general government",839
"S13149 Other social security funds","D73KS13141 Current transfers within general government",839
"S13149 Other social security funds","D73KS13149 Current transfers within general government",.
"S13149 Other social security funds","D74K Transfers to international co-operation",17
"S13149 Other social security funds","D74KS1311 Transfers to international co-operation",.
"S13149 Other social security funds","D74KS1313 Transfers to international co-operation",.
"S13149 Other social security funds","D74KS13141 Transfers to international co-operation",.
"S13149 Other social security funds","D74KS13149 Transfers to international co-operation",.
"S13149 Other social security funds","D74KS2 Transfers to international co-operation",17
"S13149 Other social security funds","D74KS21 Transfers to international co-operation of the European Union",.
"S13149 Other social security funds","D74KS22 Transfers to other international co-operation",17
"S13149 Other social security funds","D75K Miscellaneous current transfers",297
"S13149 Other social security funds","D759KS1 Other transfers to home country",297
"S13149 Other social security funds","D759KS11 Transfers to non-financial corporations and housing corporations",273
"S13149 Other social security funds","D759KS12 Transfers to financial corporations",.
"S13149 Other social security funds","D759KS13 Transfers to general government",.
"S13149 Other social security funds","D759KS1311 Transfers to central government",.
"S13149 Other social security funds","D759KS1313 Transfers to local government and intermunicipal authorities",.
"S13149 Other social security funds","D759KS1314 Transfers to social security funds",.
"S13149 Other social security funds","D759KS13141 Transfers to employment pension schemes",.
"S13149 Other social security funds","D759KS13149 Transfers to other social security funds",.
"S13149 Other social security funds","D759KS14 Transfers to households",.
"S13149 Other social security funds","D759KS15 Transfers to non-profit institutions",24
"S13149 Other social security funds","D759KS2 Other current transfers to the rest of the world",.
"S13149 Other social security funds","D759KS21 Other transfers to the EU",.
"S13149 Other social security funds","D759KS22 Other transfers to other countries",.
"S13149 Other social security funds","D76K VAT- and GNI-based EU own resources",.
"S13149 Other social security funds","D761K Gross national income-based EU own resources",.
"S13149 Other social security funds","D762K Value added tax-based EU own resources",.
"S13149 Other social security funds","B6GT Disposable income, gross",2189
"S13149 Other social security funds","B6NT Disposable income, net",2171
"S13149 Other social security funds","B12T Balance of payments",.
"S13149 Other social security funds","D8R Adjustment for the change in pension entitlements",.
"S13149 Other social security funds","P3K Final consumption expenditure",2812
"S13149 Other social security funds","P31K Individual consumption expenditure",2812
"S13149 Other social security funds","P32K Collective consumption expenditure",.
"S13149 Other social security funds","D8K Adjustment for the change in pension entitlements",.
"S13149 Other social security funds","B8GT Saving, gross",-623
"S13149 Other social security funds","B8NT Saving, net",-641
"S13149 Other social security funds","D9R Capital transfers, receivable",.
"S13149 Other social security funds","D91R Tax on capital",.
"S13149 Other social security funds","D92R Investment grants",.
"S13149 Other social security funds","D99R Other capital transfers",.
"S13149 Other social security funds","D9K Capital transfers, payable",16
"S13149 Other social security funds","D91K Tax on capital",.
"S13149 Other social security funds","D92K Investment grants",.
"S13149 Other social security funds","D99K Other capital transfers",16
"S13149 Other social security funds","B101T Changes in net worth due to saving and capital transfers",-657
"S13149 Other social security funds","P51CR Consumption of fixed capital",18
"S13149 Other social security funds","P5K Gross capital formation",16
"S13149 Other social security funds","P51K Gross fixed capital formation",16
"S13149 Other social security funds","P52K Changes in inventories",.
"S13149 Other social security funds","P53K Net acquisitions of valuables",.
"S13149 Other social security funds","NPK Acquisitions less disposals of non-produced assets",.
"S13149 Other social security funds","NP1K Acquisitions less disposals of natural resources",.
"S13149 Other social security funds","NP11K Acquisitions of natural resources",.
"S13149 Other social security funds","NP12K Disposals of natural resources",.
"S13149 Other social security funds","NP2K Acquisitions less disposals of contracts, leases and licences",.
"S13149 Other social security funds","DEB1*GT Statistical discrepancy of national balance of supply and demand",.
"S13149 Other social security funds","B9T Net lending (+) / net borrowing (-)",-655
"S13149 Other social security funds","D63R Social benefits in kind, receivable",.
"S13149 Other social security funds","D631R Social transfers in kind  – non-market production",.
"S13149 Other social security funds","D632R Social transfers in kind  – purchased market production",.
"S13149 Other social security funds","D63K Social benefits in kind, payable",2812
"S13149 Other social security funds","D631K Social transfers in kind  – non-market production",521
"S13149 Other social security funds","D632K Social transfers in kind  – purchased market production",2291
"S13149 Other social security funds","B7GT Adjusted disposable income, gross",-623
"S13149 Other social security funds","B7NT Adjusted disposable income, net",-641
"S13149 Other social security funds","P4K Actual final consumption",.
"S13149 Other social security funds","P41K Actual individual consumption",.
"S13149 Other social security funds","P42K Actual collective consumption",.
"S13149 Other social security funds","OTRR Total revenue",17862
"S13149 Other social security funds","OTEK Total expenditure",18517
